title,text
what_is_staking,"what_is_staking. **Staking** means locking up some of your tokens in order to participate in a blockchain network's operation, increase its security, and earn some passive rewards. Fetch is a public, decentralized blockchain network which uses proof-of-stake (PoS) at https://www.investopedia.com/terms/p/proof-stake-pos.asp as its consensus protocol. The operators of PoS-based networks, known as _validators_, must lock up some tokens in exchange for the right to earn rewards from their work. There are certain conditions for becoming a validator, such as staking a minimum token amount. Users with lower amounts of tokens could still participate by delegating stake to a particular validator to earn a share of the rewards that they receive. Note that the more tokens locked up, the more decision power a validator has and thus the higher the chances of them earning rewards."
what_is_staking,"Why Stake?. ,Benefits to the User: - **Earn Rewards**: Validators in the Fetch network participate in the maintenance of network's operation and earn rewards for their work. As someone who staked tokens with validators, you are eligible to earn a share of their rewards. Note that your stake could also be slashed in case a validator misbehaves and acts against the network's protocol. Therefore, you must do your own research when choosing validators to stake your tokens with. It is therefore often a good practice to distribute your tokens and stake with multiple validators. - **Voting Rights**: As a stakeholder, you will be eligible to vote on proposals for the future improvement of the network. The more you stake, the greater your influence and voting power. ,Benefits to the Network: - **Decentralization and Security**: The level of decentralization in any highly secure blockchain network is dependent on the number of validators involved in the consensus or block production. The larger the number of validators and the more distributed the total stakes, the more decentralized or safe the network is. As a result, it's always a good idea to distribute your stakes across several validators, not only to prevent staking risks but also to keep the network decentralized and secure. - **Network improvements, DAO and decentralized decision-making**: Having a DAO (Decentralized Autonomous Organization) at https://consensys.net/blog/blockchain-explained/what-is-a-dao-and-how-do-they-work/ make network enhancement decisions is an important aspect of any decentralized network. As a stakeholder, you have the right to vote on proposals that could be crucial for the network's improvement and use-cases in general. The greater the number of stakeholders, the more individuals vote on network upgrade proposals, resulting in highly decentralized decisions."
Introduction,"Introduction. # Introduction The ledger-subquery is a SubQuery at https://www.subquery.network/-based indexer for the Fetch ledger. This indexer provides a Graphql at https://www.subquery.network/ API for querying tracked entities. For a list of tracked entities, see the schema.graphql file at https://github.com/fetchai/ledger-subquery/blob/main/schema.graphql. To learn more about how to run at https://academy.subquery.network/run_publish/run.html or change this SubQuery Project at https://academy.subquery.network/quickstart/quickstart_chains/cosmos.html to get your own custom GraphQL API for your app, visit the SubQuery Academy for documentation at https://academy.subquery.network/."
Introduction,"Endpoints / Playground UIs. The graphql API endpoints also serve a playground UI to browsers for convenience. This UI is useful for rapid experimentation and iteration of queries as well as just getting some results, features include: - real-time query results - query editor: - auto-complete & validation via schema introspection - can store multiple, named queries - supports graphql variables - local persistence of query editor contents - schema reference - graphql docs reference | Network | API / Playground URL | | --- | --- | | Fetchhub (mainnet) | <a href=""https://subquery.fetch.ai"" target=""_blank"">https://subquery.fetch.ai</a> | | Dorado (testnet) | <a href=""https://subquery-dorado.fetch.ai"" target=""_blank"">https://subquery-dorado.fetch.ai</a> |"
Introduction,"Architecture. ,Component Diagram:"
Introduction,"Querying. ,Pagination: The graphql API implements the connections specification at https://relay.dev/graphql/connections.htm for pagination (see: GraphQL pagination docs at https://graphql.org/learn/pagination/#end-of-list-counts-and-connections for more). !!! tip It is recommended to prefer using pagination operators by default (e.g. ) to avoid unnecessary delays in query responses. ,Filtering: on s within a given timeframe and with a given type: ,Order by / Sorting: Each entity, by default, can be sorted by any of its respective fields. Additional support for ordering by certain fields on related entities is facilitated by custom ordering plugins generated from (see: postgraphile-docs at https://www.graphile.org/postgraphile/make-add-pg-table-order-by-plugin/). #### Block height Any entity which relates to can be ordered by a related block's field: #### Contract Code ID The entity can be sorted by through the and relations. #### Order direction Each of these custom orders are implemented in both directions, ascending and descending. These directions are accessed through the ending characters of the order enum, by choosing either and . ,Aggregation: is facilitated by the pg-aggregates plugin at https://github.com/graphile/pg-aggregates. Features include: - calculating aggregates - grouped aggregates - applying conditions to grouped aggregates - ordering by relational aggregates - filtering by the results of aggregates on related connections ,Tests as examples: Additional examples of queries and use cases can be found in the end-to-end test suite at https://github.com/fetchai/ledger-subquery/blob/main/test."
Introduction,"Entities. ,Primitive entities: _(see: schema.graphql at https://github.com/ledger-subquery/blob/main/schema.graphql)_ - blocks - transactions - messages - events - event attributes ,Entity relationship diagrams:"
Introduction,"Versioning. The versions of both the GraphQL API and the Indexer itself can be retrieved simply using the following query on the GraphQL playground. ##### Example: Each of these version numbers are stored as the value to the key within their relevant module file. These files can be found in the and directories for the Indexer and GraphQL versions, respectively. #### Entity The entity has further utility beyond the scope of the example query given prior. Using any of the relevant fields from the type definition below, internal states and config information can be retrieved with ease. ##### Example: If a developer was curious about the or whether the Indexer has passed any health checks, using , these values can be returned within the playground or otherwise connected projects."
Contributing to the SubQuery project,"Contributing to the SubQuery project. # Contributing to the SubQuery project Welcome and a big thank you for considering contributing to this SubQuery project! Together we can pave the way to a more decentralised future. What follows is a set of guidelines (not rules) for contributing to SubQuery. Following these guidelines will help us make the contribution process easy and effective for everyone involved. It also communicates that you agree to respect the time of the developers managing and developing this project. In return, we will reciprocate that respect by addressing your issue, considering changes, collaborating on improvements, and helping you finalise your pull requests."
Contributing to the SubQuery project,Code of Conduct. at https://github.com/subquery/subql/blob/contributors-guide/CODE_OF_CONDUCT.md.
