title,text
aea.runtime,"aea.runtime. <a id=""aea.runtime""></a> # aea.runtime This module contains the implementation of runtime for economic agent (AEA). <a id=""aea.runtime.RuntimeStates""></a>"
aea.runtime,"RuntimeStates Objects. Runtime states. <a id=""aea.runtime.BaseRuntime""></a>"
aea.runtime,"BaseRuntime Objects. Abstract runtime class to create implementations. <a id=""aea.runtime.BaseRuntime.__init__""></a> #### init Init runtime. **Arguments**: - : Agent to run. - : options for the multiplexer. - : agent main loop mode. - : optional event loop. if not provided a new one will be created. - : if True, run in threaded mode, else async - : mode of the task manager. <a id=""aea.runtime.BaseRuntime.storage""></a> #### storage Get optional storage. <a id=""aea.runtime.BaseRuntime.loop_mode""></a> #### loopmode Get current loop mode. <a id=""aea.runtime.BaseRuntime.task_manager""></a> #### taskmanager Get the task manager. <a id=""aea.runtime.BaseRuntime.loop""></a> #### loop Get event loop. <a id=""aea.runtime.BaseRuntime.agent_loop""></a> #### agentloop Get the agent loop. <a id=""aea.runtime.BaseRuntime.multiplexer""></a> #### multiplexer Get multiplexer. <a id=""aea.runtime.BaseRuntime.is_running""></a> #### isrunning Get running state of the runtime. <a id=""aea.runtime.BaseRuntime.is_stopped""></a> #### isstopped Get stopped state of the runtime. <a id=""aea.runtime.BaseRuntime.state""></a> #### state Get runtime state. **Returns**: RuntimeStates <a id=""aea.runtime.BaseRuntime.decision_maker""></a> #### decisionmaker Return decision maker if set. <a id=""aea.runtime.BaseRuntime.set_decision_maker""></a> #### setdecisionmaker Set decision maker with handler provided. <a id=""aea.runtime.BaseRuntime.set_loop""></a> #### setloop Set event loop to be used. **Arguments**: - : event loop to use. <a id=""aea.runtime.AsyncRuntime""></a>"
aea.runtime,"AsyncRuntime Objects. Asynchronous runtime: uses asyncio loop for multiplexer and async agent main loop. <a id=""aea.runtime.AsyncRuntime.__init__""></a> #### init Init runtime. **Arguments**: - : Agent to run. - : options for the multiplexer. - : agent main loop mode. - : optional event loop. if not provided a new one will be created. - : if True, run in threaded mode, else async - : mode of the task manager. <a id=""aea.runtime.AsyncRuntime.set_loop""></a> #### setloop Set event loop to be used. **Arguments**: - : event loop to use. <a id=""aea.runtime.AsyncRuntime.run""></a> #### run Start runtime task. Starts multiplexer and agent loop. <a id=""aea.runtime.AsyncRuntime.stop_runtime""></a> #### stopruntime Stop runtime coroutine. Stop main loop. Tear down the agent.. Disconnect multiplexer. <a id=""aea.runtime.AsyncRuntime.run_runtime""></a> #### runruntime Run runtime which means start agent loop, multiplexer and storage. <a id=""aea.runtime.ThreadedRuntime""></a>"
aea.runtime,ThreadedRuntime Objects. Run agent and multiplexer in different threads with own asyncio loops.
aea.multiplexer,"aea.multiplexer. <a id=""aea.multiplexer""></a> # aea.multiplexer Module for the multiplexer class and related classes. <a id=""aea.multiplexer.MultiplexerStatus""></a>"
aea.multiplexer,"MultiplexerStatus Objects. The connection status class. <a id=""aea.multiplexer.MultiplexerStatus.__init__""></a> #### init Initialize the connection status. <a id=""aea.multiplexer.MultiplexerStatus.is_connected""></a> #### isconnected Return is connected. <a id=""aea.multiplexer.MultiplexerStatus.is_connecting""></a> #### isconnecting Return is connecting. <a id=""aea.multiplexer.MultiplexerStatus.is_disconnected""></a> #### isdisconnected Return is disconnected. <a id=""aea.multiplexer.MultiplexerStatus.is_disconnecting""></a> #### isdisconnecting Return is disconnected. <a id=""aea.multiplexer.AsyncMultiplexer""></a>"
aea.multiplexer,AsyncMultiplexer Objects. 
aea.multiplexer,"Multiplexer Objects. Transit sync multiplexer for compatibility. <a id=""aea.multiplexer.Multiplexer.__init__""></a> #### init Initialize the connection multiplexer. **Arguments**: - : arguments - : keyword arguments <a id=""aea.multiplexer.Multiplexer.set_loop""></a> #### setloop Set event loop and all event loop related objects. **Arguments**: - : asyncio event loop. <a id=""aea.multiplexer.Multiplexer.connect""></a> #### connect Connect the multiplexer. Synchronously in thread spawned if new loop created. <a id=""aea.multiplexer.Multiplexer.disconnect""></a> #### disconnect Disconnect the multiplexer. Also stops a dedicated thread for event loop if spawned on connect. <a id=""aea.multiplexer.Multiplexer.put""></a> #### put Schedule an envelope for sending it. Notice that the output queue is an asyncio.Queue which uses an event loop running on a different thread than the one used in this function. **Arguments**: - : the envelope to be sent. <a id=""aea.multiplexer.InBox""></a>"
aea.multiplexer,"InBox Objects. A queue from where you can only consume envelopes. <a id=""aea.multiplexer.InBox.__init__""></a> #### init Initialize the inbox. **Arguments**: - : the multiplexer <a id=""aea.multiplexer.InBox.empty""></a> #### empty Check for a envelope on the in queue. **Returns**: boolean indicating whether there is an envelope or not <a id=""aea.multiplexer.InBox.get""></a> #### get Check for a envelope on the in queue. **Arguments**: - : make the call blocking (ignore the timeout). - : times out the block after timeout seconds. **Raises**: - : if the attempt to get an envelope fails. **Returns**: the envelope object. <a id=""aea.multiplexer.InBox.get_nowait""></a> #### getnowait Check for a envelope on the in queue and wait for no time. **Returns**: the envelope object <a id=""aea.multiplexer.InBox.async_get""></a> #### asyncget Check for a envelope on the in queue. **Returns**: the envelope object. <a id=""aea.multiplexer.InBox.async_wait""></a> #### asyncwait Check for a envelope on the in queue. <a id=""aea.multiplexer.OutBox""></a>"
aea.multiplexer,"OutBox Objects. A queue from where you can only enqueue envelopes. <a id=""aea.multiplexer.OutBox.__init__""></a> #### init Initialize the outbox. **Arguments**: - : the multiplexer <a id=""aea.multiplexer.OutBox.empty""></a> #### empty Check for a envelope on the in queue. **Returns**: boolean indicating whether there is an envelope or not <a id=""aea.multiplexer.OutBox.put""></a> #### put Put an envelope into the queue. **Arguments**: - : the envelope. <a id=""aea.multiplexer.OutBox.put_message""></a> #### putmessage Put a message in the outbox. This constructs an envelope with the input arguments. **Arguments**: - : the message - : the envelope context"
aea.identity.base,"aea.identity.base. <a id=""aea.identity.base""></a> # aea.identity.base This module contains the identity class. <a id=""aea.identity.base.Identity""></a>"
aea.identity.base,"Identity Objects. The identity holds the public elements identifying an agent. It includes: - the agent name - the addresses, a map from address identifier to address (can be a single key-value pair) <a id=""aea.identity.base.Identity.__init__""></a> #### init Instantiate the identity. **Arguments**: - : the name of the agent. - : the default address of the agent. - : the public key of the agent. - : the addresses of the agent. - : the public keys of the agent. - : the key for the default address. <a id=""aea.identity.base.Identity.default_address_key""></a> #### defaultaddresskey Get the default address key. <a id=""aea.identity.base.Identity.name""></a> #### name Get the agent name. <a id=""aea.identity.base.Identity.addresses""></a> #### addresses Get the addresses. <a id=""aea.identity.base.Identity.address""></a> #### address Get the default address. <a id=""aea.identity.base.Identity.public_keys""></a> #### publickeys Get the public keys. <a id=""aea.identity.base.Identity.public_key""></a> #### publickey Get the default public key."
aea.helpers.installdependency,"aea.helpers.installdependency. <a id=""aea.helpers.install_dependency""></a> # aea.helpers.installdependency Helper to install python dependencies. <a id=""aea.helpers.install_dependency.install_dependency""></a> #### installdependency Install python dependency to the current python environment. **Arguments**: - : name of the python package - : Dependency specification - : the logger - : timeout to wait pip to install <a id=""aea.helpers.install_dependency.install_dependencies""></a> #### installdependencies Install python dependencies to the current python environment. **Arguments**: - : dict of dependency name and specification - : the logger - : timeout to wait pip to install <a id=""aea.helpers.install_dependency.call_pip""></a> #### callpip Run pip install command. **Arguments**: - : list strings of the command - : timeout to wait pip to install - : bool, try one more time if command failed <a id=""aea.helpers.install_dependency.run_install_subprocess""></a> #### runinstallsubprocess Try executing install command. **Arguments**: - : list strings of the command - : timeout to wait pip to install **Returns**: the return code of the subprocess"
aea.helpers.exectimeout,"aea.helpers.exectimeout. <a id=""aea.helpers.exec_timeout""></a> # aea.helpers.exectimeout Python code execution time limit tools. <a id=""aea.helpers.exec_timeout.TimeoutResult""></a>"
aea.helpers.exectimeout,"TimeoutResult Objects. Result of ExecTimeout context manager. <a id=""aea.helpers.exec_timeout.TimeoutResult.__init__""></a> #### init Init. <a id=""aea.helpers.exec_timeout.TimeoutResult.set_cancelled_by_timeout""></a> #### setcancelledbytimeout Set code was terminated cause timeout. <a id=""aea.helpers.exec_timeout.TimeoutResult.is_cancelled_by_timeout""></a> #### iscancelledbytimeout Return True if code was terminated by ExecTimeout cause timeout. **Returns**: bool <a id=""aea.helpers.exec_timeout.TimeoutException""></a>"
