title,text
packages.fetchai.protocols.stateupdate.serialization,"packages.fetchai.protocols.stateupdate.serialization. <a id=""packages.fetchai.protocols.state_update.serialization""></a> # packages.fetchai.protocols.stateupdate.serialization Serialization module for state_update protocol. <a id=""packages.fetchai.protocols.state_update.serialization.StateUpdateSerializer""></a>"
packages.fetchai.protocols.stateupdate.serialization,"StateUpdateSerializer Objects. Serialization for the 'state_update' protocol. <a id=""packages.fetchai.protocols.state_update.serialization.StateUpdateSerializer.encode""></a> #### encode Encode a 'StateUpdate' message into bytes. **Arguments**: - : the message object. **Returns**: the bytes. <a id=""packages.fetchai.protocols.state_update.serialization.StateUpdateSerializer.decode""></a> #### decode Decode bytes into a 'StateUpdate' message. **Arguments**: - : the bytes object. **Returns**: the 'StateUpdate' message."
packages.fetchai.protocols.stateupdate.message,"packages.fetchai.protocols.stateupdate.message. <a id=""packages.fetchai.protocols.state_update.message""></a> # packages.fetchai.protocols.stateupdate.message This module contains state_update's message definition. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage""></a>"
packages.fetchai.protocols.stateupdate.message,"StateUpdateMessage Objects. A protocol for state updates to the decision maker state. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.Performative""></a>"
packages.fetchai.protocols.stateupdate.message,"Performative Objects. Performatives for the state_update protocol. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.Performative.__str__""></a> #### str Get the string representation. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.__init__""></a> #### init Initialise an instance of StateUpdateMessage. **Arguments**: - : the message id. - : the dialogue reference. - : the message target. - : the message performative. - : extra options. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.valid_performatives""></a> #### validperformatives Get valid performatives. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.dialogue_reference""></a> #### dialoguereference Get the dialogue_reference of the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.message_id""></a> #### messageid Get the message_id of the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.performative""></a> #### performative Get the performative of the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.target""></a> #### target Get the target of the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.amount_by_currency_id""></a> #### amountbycurrencyid Get the 'amount_by_currency_id' content from the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.exchange_params_by_currency_id""></a> #### exchangeparamsbycurrencyid Get the 'exchange_params_by_currency_id' content from the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.quantities_by_good_id""></a> #### quantitiesbygoodid Get the 'quantities_by_good_id' content from the message. <a id=""packages.fetchai.protocols.state_update.message.StateUpdateMessage.utility_params_by_good_id""></a> #### utilityparamsbygoodid Get the 'utility_params_by_good_id' content from the message."
aea.connections.base,"aea.connections.base. <a id=""aea.connections.base""></a> # aea.connections.base The base connection package. <a id=""aea.connections.base.ConnectionStates""></a>"
aea.connections.base,"ConnectionStates Objects. Connection states enum. <a id=""aea.connections.base.Connection""></a>"
aea.connections.base,Connection Objects. 
aea.connections.base,"BaseSyncConnection Objects. Base sync connection class to write connections with sync code. <a id=""aea.connections.base.BaseSyncConnection.__init__""></a> #### init Initialize the connection. The configuration must be specified if and only if the following parameters are None: connection_id, excluded_protocols or restricted_to_protocols. **Arguments**: - : the connection configuration. - : directory where to put local files. - : the identity object held by the agent. - : the crypto store for encrypted communication. - : the set of protocols ids of the only supported protocols for this connection. - : the set of protocols ids that we want to exclude for this connection. - : keyword arguments passed to connection base <a id=""aea.connections.base.BaseSyncConnection.put_envelope""></a> #### putenvelope Put envelope in to the incoming queue. <a id=""aea.connections.base.BaseSyncConnection.connect""></a> #### connect Connect connection. <a id=""aea.connections.base.BaseSyncConnection.disconnect""></a> #### disconnect Disconnect connection. <a id=""aea.connections.base.BaseSyncConnection.send""></a> #### send Send envelope to connection. <a id=""aea.connections.base.BaseSyncConnection.receive""></a> #### receive Get an envelope from the connection. <a id=""aea.connections.base.BaseSyncConnection.start_main""></a> #### startmain Start main function of the connection. <a id=""aea.connections.base.BaseSyncConnection.main""></a> #### main Run main body of the connection in dedicated thread. <a id=""aea.connections.base.BaseSyncConnection.on_connect""></a> #### onconnect Run on connect method called. <a id=""aea.connections.base.BaseSyncConnection.on_disconnect""></a> #### ondisconnect Run on disconnect method called. <a id=""aea.connections.base.BaseSyncConnection.on_send""></a> #### onsend Run on send method called."
aea.mail.base,"aea.mail.base. <a id=""aea.mail.base""></a> # aea.mail.base Mail module abstract base classes. <a id=""aea.mail.base.URI""></a>"
